name,x,y,start_time,end_time,service_time,demand,revenue
task_0,8,9,0,240,30,10,50
task_1,15,26,240,480,30,10,50
task_2,0,25,480,720,30,10,50
task_3,21,17,0,240,30,10,50
task_4,18,0,240,480,30,10,50
task_5,8,14,480,720,30,10,50
task_6,1,22,0,240,30,10,50
task_7,21,7,240,480,30,10,50
task_8,11,17,480,720,30,10,50
task_9,8,14,0,240,30,10,50
task_10,12,27,240,480,30,10,50
task_11,23,16,480,720,30,10,50
task_12,0,26,0,240,30,10,50
task_13,3,6,240,480,30,10,50
task_14,19,24,480,720,30,10,50
task_15,20,11,0,240,30,10,50
task_16,10,0,240,480,30,10,50
task_17,21,14,480,720,30,10,50
task_18,8,7,0,240,30,10,50
task_19,25,17,240,480,30,10,50
task_20,27,27,480,720,30,10,50
task_21,11,8,0,240,30,10,50
task_22,18,4,240,480,30,10,50
task_23,18,0,480,720,30,10,50
task_24,12,18,0,240,30,10,50
task_25,19,22,240,480,30,10,50
task_26,5,3,480,720,30,10,50
task_27,15,7,0,240,30,10,50
task_28,24,9,240,480,30,10,50
task_29,13,16,480,720,30,10,50
