name,x,y,start_time,end_time,service_time,demand,revenue
task_0,24,23,0,240,30,10,50
task_1,6,18,240,480,30,10,50
task_2,21,13,480,720,30,10,50
task_3,11,3,0,240,30,10,50
task_4,8,6,240,480,30,10,50
task_5,28,8,480,720,30,10,50
task_6,16,25,0,240,30,10,50
task_7,3,21,240,480,30,10,50
task_8,19,21,480,720,30,10,50
task_9,24,29,0,240,30,10,50
task_10,1,24,240,480,30,10,50
task_11,20,10,480,720,30,10,50
task_12,17,25,0,240,30,10,50
task_13,18,7,240,480,30,10,50
task_14,4,14,480,720,30,10,50
task_15,20,4,0,240,30,10,50
task_16,17,11,240,480,30,10,50
task_17,9,29,480,720,30,10,50
task_18,1,12,0,240,30,10,50
task_19,21,27,240,480,30,10,50
task_20,10,0,480,720,30,10,50
task_21,20,9,0,240,30,10,50
task_22,1,21,240,480,30,10,50
task_23,27,13,480,720,30,10,50
task_24,4,4,0,240,30,10,50
task_25,19,17,240,480,30,10,50
task_26,18,8,480,720,30,10,50
task_27,9,1,0,240,30,10,50
task_28,10,4,240,480,30,10,50
task_29,29,27,480,720,30,10,50
