name,x,y,start_time,end_time,service_time,demand,revenue
task_0,1,11,0,240,30,10,50
task_1,18,2,240,480,30,10,50
task_2,9,8,480,720,30,10,50
task_3,21,9,0,240,30,10,50
task_4,8,23,240,480,30,10,50
task_5,25,14,480,720,30,10,50
task_6,6,0,0,240,30,10,50
task_7,13,28,240,480,30,10,50
task_8,3,26,480,720,30,10,50
task_9,27,27,0,240,30,10,50
task_10,7,5,240,480,30,10,50
task_11,19,0,480,720,30,10,50
task_12,11,11,0,240,30,10,50
task_13,26,2,240,480,30,10,50
task_14,22,28,480,720,30,10,50
task_15,3,18,0,240,30,10,50
task_16,11,15,240,480,30,10,50
task_17,25,5,480,720,30,10,50
task_18,16,8,0,240,30,10,50
task_19,6,28,240,480,30,10,50
task_20,15,18,480,720,30,10,50
task_21,29,10,0,240,30,10,50
task_22,1,8,240,480,30,10,50
task_23,0,7,480,720,30,10,50
task_24,29,22,0,240,30,10,50
task_25,5,24,240,480,30,10,50
task_26,4,1,480,720,30,10,50
task_27,9,16,0,240,30,10,50
task_28,20,29,240,480,30,10,50
task_29,7,5,480,720,30,10,50
