name,x,y,start_time,end_time,service_time,demand,revenue
task_0,3,3,0,240,30,10,50
task_1,5,0,240,480,30,10,50
task_2,20,23,480,720,30,10,50
task_3,7,4,0,240,30,10,50
task_4,4,19,240,480,30,10,50
task_5,22,26,480,720,30,10,50
task_6,24,18,0,240,30,10,50
task_7,9,27,240,480,30,10,50
task_8,29,21,480,720,30,10,50
task_9,3,18,0,240,30,10,50
task_10,15,6,240,480,30,10,50
task_11,4,21,480,720,30,10,50
task_12,15,13,0,240,30,10,50
task_13,7,26,240,480,30,10,50
task_14,22,26,480,720,30,10,50
task_15,6,0,0,240,30,10,50
task_16,23,17,240,480,30,10,50
task_17,6,28,480,720,30,10,50
task_18,0,7,0,240,30,10,50
task_19,4,4,240,480,30,10,50
task_20,7,19,480,720,30,10,50
task_21,0,11,0,240,30,10,50
task_22,10,25,240,480,30,10,50
task_23,24,17,480,720,30,10,50
task_24,27,24,0,240,30,10,50
task_25,10,26,240,480,30,10,50
task_26,4,29,480,720,30,10,50
task_27,2,24,0,240,30,10,50
task_28,15,16,240,480,30,10,50
task_29,28,12,480,720,30,10,50
task_30,1,6,0,240,30,10,50
task_31,5,20,240,480,30,10,50
task_32,3,26,480,720,30,10,50
task_33,21,22,0,240,30,10,50
task_34,4,16,240,480,30,10,50
task_35,22,22,480,720,30,10,50
task_36,12,28,0,240,30,10,50
task_37,29,21,240,480,30,10,50
task_38,10,16,480,720,30,10,50
task_39,9,26,0,240,30,10,50
