name,x,y,start_time,end_time,service_time,demand,revenue
task_0,28,21,0,240,30,10,50
task_1,25,15,240,480,30,10,50
task_2,19,17,480,720,30,10,50
task_3,6,11,0,240,30,10,50
task_4,12,4,240,480,30,10,50
task_5,19,6,480,720,30,10,50
task_6,16,28,0,240,30,10,50
task_7,2,27,240,480,30,10,50
task_8,19,9,480,720,30,10,50
task_9,21,2,0,240,30,10,50
task_10,6,4,240,480,30,10,50
task_11,0,15,480,720,30,10,50
task_12,8,12,0,240,30,10,50
task_13,11,2,240,480,30,10,50
task_14,18,1,480,720,30,10,50
task_15,3,11,0,240,30,10,50
task_16,8,17,240,480,30,10,50
task_17,18,28,480,720,30,10,50
task_18,2,24,0,240,30,10,50
task_19,21,22,240,480,30,10,50
task_20,9,27,480,720,30,10,50
task_21,16,9,0,240,30,10,50
task_22,0,20,240,480,30,10,50
task_23,22,17,480,720,30,10,50
task_24,8,9,0,240,30,10,50
task_25,24,27,240,480,30,10,50
task_26,8,19,480,720,30,10,50
task_27,9,2,0,240,30,10,50
task_28,9,11,240,480,30,10,50
task_29,3,21,480,720,30,10,50
task_30,26,5,0,240,30,10,50
task_31,26,22,240,480,30,10,50
task_32,25,24,480,720,30,10,50
task_33,7,29,0,240,30,10,50
task_34,23,24,240,480,30,10,50
task_35,18,5,480,720,30,10,50
task_36,21,10,0,240,30,10,50
task_37,3,4,240,480,30,10,50
task_38,26,11,480,720,30,10,50
task_39,11,23,0,240,30,10,50
task_40,24,10,240,480,30,10,50
task_41,3,28,480,720,30,10,50
task_42,23,17,0,240,30,10,50
task_43,16,20,240,480,30,10,50
task_44,0,20,480,720,30,10,50
task_45,11,25,0,240,30,10,50
task_46,12,13,240,480,30,10,50
task_47,14,3,480,720,30,10,50
task_48,1,4,0,240,30,10,50
task_49,4,15,240,480,30,10,50
