name,x,y,start_time,end_time,service_time,demand,revenue
task_0,20,15,0,240,30,10,50
task_1,1,29,240,480,30,10,50
task_2,13,0,480,720,30,10,50
task_3,12,26,0,240,30,10,50
task_4,14,26,240,480,30,10,50
task_5,13,23,480,720,30,10,50
task_6,9,29,0,240,30,10,50
task_7,4,16,240,480,30,10,50
task_8,8,7,480,720,30,10,50
task_9,12,16,0,240,30,10,50
task_10,22,2,240,480,30,10,50
task_11,12,20,480,720,30,10,50
task_12,24,25,0,240,30,10,50
task_13,6,0,240,480,30,10,50
task_14,21,2,480,720,30,10,50
task_15,6,3,0,240,30,10,50
task_16,21,22,240,480,30,10,50
task_17,11,21,480,720,30,10,50
task_18,12,4,0,240,30,10,50
task_19,17,27,240,480,30,10,50
task_20,10,19,480,720,30,10,50
task_21,0,20,0,240,30,10,50
task_22,1,17,240,480,30,10,50
task_23,22,9,480,720,30,10,50
task_24,14,3,0,240,30,10,50
task_25,15,25,240,480,30,10,50
task_26,19,28,480,720,30,10,50
task_27,8,27,0,240,30,10,50
task_28,25,12,240,480,30,10,50
task_29,25,22,480,720,30,10,50
task_30,26,3,0,240,30,10,50
task_31,24,3,240,480,30,10,50
task_32,10,11,480,720,30,10,50
task_33,1,29,0,240,30,10,50
task_34,14,7,240,480,30,10,50
task_35,9,4,480,720,30,10,50
task_36,8,9,0,240,30,10,50
task_37,14,12,240,480,30,10,50
task_38,0,5,480,720,30,10,50
task_39,4,3,0,240,30,10,50
