name,x,y,start_time,end_time,service_time,demand,revenue
task_0,12,16,0,240,30,10,50
task_1,17,13,240,480,30,10,50
task_2,19,11,480,720,30,10,50
task_3,23,18,0,240,30,10,50
task_4,9,7,240,480,30,10,50
task_5,18,23,480,720,30,10,50
task_6,15,20,0,240,30,10,50
task_7,19,23,240,480,30,10,50
task_8,29,11,480,720,30,10,50
task_9,10,22,0,240,30,10,50
task_10,16,16,240,480,30,10,50
task_11,4,12,480,720,30,10,50
task_12,16,24,0,240,30,10,50
task_13,11,3,240,480,30,10,50
task_14,27,5,480,720,30,10,50
task_15,29,28,0,240,30,10,50
task_16,2,14,240,480,30,10,50
task_17,9,9,480,720,30,10,50
task_18,12,18,0,240,30,10,50
task_19,2,23,240,480,30,10,50
task_20,29,3,480,720,30,10,50
task_21,29,14,0,240,30,10,50
task_22,26,22,240,480,30,10,50
task_23,5,9,480,720,30,10,50
task_24,3,18,0,240,30,10,50
task_25,12,2,240,480,30,10,50
task_26,2,25,480,720,30,10,50
task_27,9,26,0,240,30,10,50
task_28,21,3,240,480,30,10,50
task_29,10,27,480,720,30,10,50
