name,x,y,start_time,end_time,service_time,demand,revenue
task_0,10,14,0,240,30,10,50
task_1,25,2,240,480,30,10,50
task_2,24,23,480,720,30,10,50
task_3,1,20,0,240,30,10,50
task_4,0,18,240,480,30,10,50
task_5,4,4,480,720,30,10,50
task_6,28,22,0,240,30,10,50
task_7,14,3,240,480,30,10,50
task_8,16,8,480,720,30,10,50
task_9,29,1,0,240,30,10,50
task_10,23,14,240,480,30,10,50
task_11,0,20,480,720,30,10,50
task_12,21,23,0,240,30,10,50
task_13,4,29,240,480,30,10,50
task_14,21,6,480,720,30,10,50
task_15,19,8,0,240,30,10,50
task_16,10,25,240,480,30,10,50
task_17,19,22,480,720,30,10,50
task_18,28,22,0,240,30,10,50
task_19,29,12,240,480,30,10,50
task_20,7,25,480,720,30,10,50
task_21,10,29,0,240,30,10,50
task_22,5,23,240,480,30,10,50
task_23,16,7,480,720,30,10,50
task_24,29,20,0,240,30,10,50
task_25,16,21,240,480,30,10,50
task_26,3,23,480,720,30,10,50
task_27,19,3,0,240,30,10,50
task_28,20,8,240,480,30,10,50
task_29,12,12,480,720,30,10,50
task_30,4,13,0,240,30,10,50
task_31,5,16,240,480,30,10,50
task_32,28,21,480,720,30,10,50
task_33,14,28,0,240,30,10,50
task_34,22,13,240,480,30,10,50
task_35,17,13,480,720,30,10,50
task_36,7,13,0,240,30,10,50
task_37,7,5,240,480,30,10,50
task_38,7,17,480,720,30,10,50
task_39,17,21,0,240,30,10,50
