name,x,y,start_time,end_time,service_time,demand,revenue
task_0,4,12,0,240,30,10,50
task_1,29,1,240,480,30,10,50
task_2,22,21,480,720,30,10,50
task_3,2,7,0,240,30,10,50
task_4,10,22,240,480,30,10,50
task_5,0,28,480,720,30,10,50
task_6,8,26,0,240,30,10,50
task_7,17,10,240,480,30,10,50
task_8,2,19,480,720,30,10,50
task_9,19,22,0,240,30,10,50
task_10,25,29,240,480,30,10,50
task_11,6,26,480,720,30,10,50
task_12,16,5,0,240,30,10,50
task_13,7,23,240,480,30,10,50
task_14,12,19,480,720,30,10,50
task_15,24,21,0,240,30,10,50
task_16,17,11,240,480,30,10,50
task_17,15,11,480,720,30,10,50
task_18,11,2,0,240,30,10,50
task_19,3,14,240,480,30,10,50
task_20,23,16,480,720,30,10,50
task_21,18,8,0,240,30,10,50
task_22,29,20,240,480,30,10,50
task_23,12,24,480,720,30,10,50
task_24,14,22,0,240,30,10,50
task_25,3,22,240,480,30,10,50
task_26,24,18,480,720,30,10,50
task_27,19,7,0,240,30,10,50
task_28,21,26,240,480,30,10,50
task_29,27,6,480,720,30,10,50
task_30,8,4,0,240,30,10,50
task_31,22,12,240,480,30,10,50
task_32,27,0,480,720,30,10,50
task_33,28,20,0,240,30,10,50
task_34,16,26,240,480,30,10,50
task_35,22,11,480,720,30,10,50
task_36,21,12,0,240,30,10,50
task_37,17,25,240,480,30,10,50
task_38,3,24,480,720,30,10,50
task_39,2,22,0,240,30,10,50
