name,x,y,start_time,end_time,service_time,demand,revenue
task_0,19,0,0,240,30,10,50
task_1,5,0,240,480,30,10,50
task_2,22,8,480,720,30,10,50
task_3,4,2,0,240,30,10,50
task_4,21,5,240,480,30,10,50
task_5,27,7,480,720,30,10,50
task_6,26,0,0,240,30,10,50
task_7,0,14,240,480,30,10,50
task_8,20,4,480,720,30,10,50
task_9,17,15,0,240,30,10,50
task_10,3,23,240,480,30,10,50
task_11,20,1,480,720,30,10,50
task_12,2,28,0,240,30,10,50
task_13,4,10,240,480,30,10,50
task_14,23,6,480,720,30,10,50
task_15,25,6,0,240,30,10,50
task_16,14,10,240,480,30,10,50
task_17,18,13,480,720,30,10,50
task_18,8,21,0,240,30,10,50
task_19,25,28,240,480,30,10,50
task_20,13,3,480,720,30,10,50
task_21,0,2,0,240,30,10,50
task_22,21,13,240,480,30,10,50
task_23,1,17,480,720,30,10,50
task_24,23,17,0,240,30,10,50
task_25,4,4,240,480,30,10,50
task_26,10,13,480,720,30,10,50
task_27,0,26,0,240,30,10,50
task_28,2,7,240,480,30,10,50
task_29,25,0,480,720,30,10,50
task_30,1,9,0,240,30,10,50
task_31,27,19,240,480,30,10,50
task_32,9,6,480,720,30,10,50
task_33,3,2,0,240,30,10,50
task_34,24,28,240,480,30,10,50
task_35,28,12,480,720,30,10,50
task_36,29,26,0,240,30,10,50
task_37,1,27,240,480,30,10,50
task_38,27,25,480,720,30,10,50
task_39,15,3,0,240,30,10,50
task_40,7,11,240,480,30,10,50
task_41,10,20,480,720,30,10,50
task_42,18,27,0,240,30,10,50
task_43,15,15,240,480,30,10,50
task_44,18,28,480,720,30,10,50
task_45,11,14,0,240,30,10,50
task_46,2,7,240,480,30,10,50
task_47,17,23,480,720,30,10,50
task_48,19,7,0,240,30,10,50
task_49,5,23,240,480,30,10,50
