name,x,y,start_time,end_time,service_time,demand,revenue
task_0,17,21,0,240,30,10,50
task_1,27,10,240,480,30,10,50
task_2,24,18,480,720,30,10,50
task_3,21,24,0,240,30,10,50
task_4,19,15,240,480,30,10,50
task_5,3,9,480,720,30,10,50
task_6,1,7,0,240,30,10,50
task_7,2,10,240,480,30,10,50
task_8,2,16,480,720,30,10,50
task_9,27,15,0,240,30,10,50
task_10,11,29,240,480,30,10,50
task_11,4,20,480,720,30,10,50
task_12,22,15,0,240,30,10,50
task_13,2,15,240,480,30,10,50
task_14,10,28,480,720,30,10,50
task_15,21,14,0,240,30,10,50
task_16,17,3,240,480,30,10,50
task_17,4,12,480,720,30,10,50
task_18,18,26,0,240,30,10,50
task_19,20,0,240,480,30,10,50
task_20,16,11,480,720,30,10,50
task_21,5,24,0,240,30,10,50
task_22,12,13,240,480,30,10,50
task_23,17,23,480,720,30,10,50
task_24,13,2,0,240,30,10,50
task_25,25,5,240,480,30,10,50
task_26,25,23,480,720,30,10,50
task_27,3,1,0,240,30,10,50
task_28,16,12,240,480,30,10,50
task_29,19,19,480,720,30,10,50
task_30,22,0,0,240,30,10,50
task_31,24,6,240,480,30,10,50
task_32,7,16,480,720,30,10,50
task_33,9,4,0,240,30,10,50
task_34,21,10,240,480,30,10,50
task_35,18,6,480,720,30,10,50
task_36,8,14,0,240,30,10,50
task_37,11,11,240,480,30,10,50
task_38,5,1,480,720,30,10,50
task_39,2,18,0,240,30,10,50
