name,x,y,start_time,end_time,service_time,demand,revenue
task_0,8,23,0,240,30,10,50
task_1,8,8,240,480,30,10,50
task_2,18,5,480,720,30,10,50
task_3,6,14,0,240,30,10,50
task_4,8,12,240,480,30,10,50
task_5,4,18,480,720,30,10,50
task_6,5,8,0,240,30,10,50
task_7,27,5,240,480,30,10,50
task_8,13,11,480,720,30,10,50
task_9,5,11,0,240,30,10,50
task_10,23,19,240,480,30,10,50
task_11,24,24,480,720,30,10,50
task_12,19,9,0,240,30,10,50
task_13,12,24,240,480,30,10,50
task_14,29,0,480,720,30,10,50
task_15,25,10,0,240,30,10,50
task_16,3,14,240,480,30,10,50
task_17,12,22,480,720,30,10,50
task_18,11,19,0,240,30,10,50
task_19,17,14,240,480,30,10,50
task_20,10,19,480,720,30,10,50
task_21,15,18,0,240,30,10,50
task_22,8,10,240,480,30,10,50
task_23,7,10,480,720,30,10,50
task_24,18,9,0,240,30,10,50
task_25,11,3,240,480,30,10,50
task_26,3,4,480,720,30,10,50
task_27,1,24,0,240,30,10,50
task_28,22,16,240,480,30,10,50
task_29,7,27,480,720,30,10,50
task_30,19,29,0,240,30,10,50
task_31,9,25,240,480,30,10,50
task_32,27,26,480,720,30,10,50
task_33,21,18,0,240,30,10,50
task_34,12,16,240,480,30,10,50
task_35,25,6,480,720,30,10,50
task_36,22,27,0,240,30,10,50
task_37,0,23,240,480,30,10,50
task_38,16,20,480,720,30,10,50
task_39,0,15,0,240,30,10,50
task_40,0,12,240,480,30,10,50
task_41,7,7,480,720,30,10,50
task_42,5,15,0,240,30,10,50
task_43,9,17,240,480,30,10,50
task_44,15,17,480,720,30,10,50
task_45,9,17,0,240,30,10,50
task_46,29,26,240,480,30,10,50
task_47,1,29,480,720,30,10,50
task_48,24,2,0,240,30,10,50
task_49,24,0,240,480,30,10,50
