name,x,y,start_time,end_time,service_time,demand,revenue
task_0,11,17,0,240,30,10,50
task_1,15,13,240,480,30,10,50
task_2,14,10,480,720,30,10,50
task_3,10,9,0,240,30,10,50
task_4,9,25,240,480,30,10,50
task_5,25,27,480,720,30,10,50
task_6,12,14,0,240,30,10,50
task_7,5,2,240,480,30,10,50
task_8,27,21,480,720,30,10,50
task_9,1,16,0,240,30,10,50
task_10,18,9,240,480,30,10,50
task_11,8,27,480,720,30,10,50
task_12,6,6,0,240,30,10,50
task_13,29,7,240,480,30,10,50
task_14,21,11,480,720,30,10,50
task_15,27,0,0,240,30,10,50
task_16,26,20,240,480,30,10,50
task_17,5,28,480,720,30,10,50
task_18,22,8,0,240,30,10,50
task_19,28,19,240,480,30,10,50
task_20,9,14,480,720,30,10,50
task_21,1,28,0,240,30,10,50
task_22,12,16,240,480,30,10,50
task_23,10,24,480,720,30,10,50
task_24,19,19,0,240,30,10,50
task_25,21,9,240,480,30,10,50
task_26,14,15,480,720,30,10,50
task_27,10,13,0,240,30,10,50
task_28,2,26,240,480,30,10,50
task_29,17,5,480,720,30,10,50
task_30,6,3,0,240,30,10,50
task_31,11,6,240,480,30,10,50
task_32,28,2,480,720,30,10,50
task_33,4,15,0,240,30,10,50
task_34,17,0,240,480,30,10,50
task_35,28,12,480,720,30,10,50
task_36,6,16,0,240,30,10,50
task_37,24,20,240,480,30,10,50
task_38,0,28,480,720,30,10,50
task_39,1,25,0,240,30,10,50
