name,x,y,start_time,end_time,service_time,demand,revenue
task_0,11,25,0,240,30,10,50
task_1,22,24,240,480,30,10,50
task_2,10,4,480,720,30,10,50
task_3,26,3,0,240,30,10,50
task_4,26,15,240,480,30,10,50
task_5,10,5,480,720,30,10,50
task_6,28,11,0,240,30,10,50
task_7,9,0,240,480,30,10,50
task_8,14,18,480,720,30,10,50
task_9,20,12,0,240,30,10,50
task_10,17,9,240,480,30,10,50
task_11,3,2,480,720,30,10,50
task_12,22,29,0,240,30,10,50
task_13,25,0,240,480,30,10,50
task_14,15,11,480,720,30,10,50
task_15,28,1,0,240,30,10,50
task_16,9,23,240,480,30,10,50
task_17,25,7,480,720,30,10,50
task_18,12,7,0,240,30,10,50
task_19,20,26,240,480,30,10,50
task_20,6,1,480,720,30,10,50
task_21,22,16,0,240,30,10,50
task_22,7,4,240,480,30,10,50
task_23,26,9,480,720,30,10,50
task_24,26,18,0,240,30,10,50
task_25,4,4,240,480,30,10,50
task_26,16,24,480,720,30,10,50
task_27,25,13,0,240,30,10,50
task_28,28,14,240,480,30,10,50
task_29,29,18,480,720,30,10,50
