name,x,y,start_time,end_time,service_time,demand,revenue
task_0,8,7,0,240,30,10,50
task_1,0,19,240,480,30,10,50
task_2,18,2,480,720,30,10,50
task_3,21,1,0,240,30,10,50
task_4,27,3,240,480,30,10,50
task_5,9,26,480,720,30,10,50
task_6,17,2,0,240,30,10,50
task_7,4,3,240,480,30,10,50
task_8,20,13,480,720,30,10,50
task_9,18,22,0,240,30,10,50
task_10,12,28,240,480,30,10,50
task_11,16,5,480,720,30,10,50
task_12,4,11,0,240,30,10,50
task_13,24,8,240,480,30,10,50
task_14,5,5,480,720,30,10,50
task_15,7,2,0,240,30,10,50
task_16,29,3,240,480,30,10,50
task_17,16,11,480,720,30,10,50
task_18,6,19,0,240,30,10,50
task_19,9,20,240,480,30,10,50
task_20,25,16,480,720,30,10,50
task_21,16,17,0,240,30,10,50
task_22,17,5,240,480,30,10,50
task_23,19,28,480,720,30,10,50
task_24,29,8,0,240,30,10,50
task_25,17,7,240,480,30,10,50
task_26,5,25,480,720,30,10,50
task_27,22,26,0,240,30,10,50
task_28,10,8,240,480,30,10,50
task_29,1,28,480,720,30,10,50
