name,x,y,start_time,end_time,service_time,demand,revenue
task_0,2,6,0,240,30,10,50
task_1,18,17,240,480,30,10,50
task_2,9,5,480,720,30,10,50
task_3,1,21,0,240,30,10,50
task_4,3,20,240,480,30,10,50
task_5,1,0,480,720,30,10,50
task_6,24,26,0,240,30,10,50
task_7,2,25,240,480,30,10,50
task_8,28,11,480,720,30,10,50
task_9,6,15,0,240,30,10,50
task_10,10,26,240,480,30,10,50
task_11,11,22,480,720,30,10,50
task_12,20,22,0,240,30,10,50
task_13,15,17,240,480,30,10,50
task_14,11,14,480,720,30,10,50
task_15,16,14,0,240,30,10,50
task_16,19,7,240,480,30,10,50
task_17,16,13,480,720,30,10,50
task_18,18,15,0,240,30,10,50
task_19,21,12,240,480,30,10,50
task_20,10,4,480,720,30,10,50
task_21,9,21,0,240,30,10,50
task_22,26,27,240,480,30,10,50
task_23,14,29,480,720,30,10,50
task_24,13,25,0,240,30,10,50
task_25,26,21,240,480,30,10,50
task_26,20,14,480,720,30,10,50
task_27,26,11,0,240,30,10,50
task_28,29,10,240,480,30,10,50
task_29,28,5,480,720,30,10,50
