name,x,y,start_time,end_time,service_time,demand,revenue
task_0,12,24,0,240,30,10,50
task_1,5,18,240,480,30,10,50
task_2,4,29,480,720,30,10,50
task_3,11,17,0,240,30,10,50
task_4,0,4,240,480,30,10,50
task_5,25,29,480,720,30,10,50
task_6,21,20,0,240,30,10,50
task_7,2,12,240,480,30,10,50
task_8,19,12,480,720,30,10,50
task_9,10,21,0,240,30,10,50
task_10,19,4,240,480,30,10,50
task_11,19,3,480,720,30,10,50
task_12,27,11,0,240,30,10,50
task_13,1,14,240,480,30,10,50
task_14,24,20,480,720,30,10,50
task_15,13,28,0,240,30,10,50
task_16,27,9,240,480,30,10,50
task_17,7,26,480,720,30,10,50
task_18,16,9,0,240,30,10,50
task_19,12,25,240,480,30,10,50
task_20,19,12,480,720,30,10,50
task_21,10,5,0,240,30,10,50
task_22,5,6,240,480,30,10,50
task_23,26,8,480,720,30,10,50
task_24,11,20,0,240,30,10,50
task_25,0,21,240,480,30,10,50
task_26,10,7,480,720,30,10,50
task_27,28,1,0,240,30,10,50
task_28,27,20,240,480,30,10,50
task_29,22,8,480,720,30,10,50
task_30,19,2,0,240,30,10,50
task_31,25,8,240,480,30,10,50
task_32,20,24,480,720,30,10,50
task_33,2,13,0,240,30,10,50
task_34,26,9,240,480,30,10,50
task_35,12,7,480,720,30,10,50
task_36,19,16,0,240,30,10,50
task_37,16,13,240,480,30,10,50
task_38,0,27,480,720,30,10,50
task_39,22,12,0,240,30,10,50
