name,x,y,start_time,end_time,service_time,demand,revenue
task_0,7,6,0,240,30,10,50
task_1,2,7,240,480,30,10,50
task_2,24,26,480,720,30,10,50
task_3,21,2,0,240,30,10,50
task_4,1,7,240,480,30,10,50
task_5,13,21,480,720,30,10,50
task_6,13,10,0,240,30,10,50
task_7,3,21,240,480,30,10,50
task_8,17,20,480,720,30,10,50
task_9,21,14,0,240,30,10,50
task_10,9,19,240,480,30,10,50
task_11,22,23,480,720,30,10,50
task_12,19,9,0,240,30,10,50
task_13,3,13,240,480,30,10,50
task_14,23,16,480,720,30,10,50
task_15,28,0,0,240,30,10,50
task_16,3,5,240,480,30,10,50
task_17,8,22,480,720,30,10,50
task_18,19,12,0,240,30,10,50
task_19,1,18,240,480,30,10,50
task_20,19,29,480,720,30,10,50
task_21,11,15,0,240,30,10,50
task_22,12,3,240,480,30,10,50
task_23,28,3,480,720,30,10,50
task_24,0,1,0,240,30,10,50
task_25,11,5,240,480,30,10,50
task_26,5,16,480,720,30,10,50
task_27,21,28,0,240,30,10,50
task_28,14,19,240,480,30,10,50
task_29,16,19,480,720,30,10,50
task_30,14,28,0,240,30,10,50
task_31,13,13,240,480,30,10,50
task_32,5,1,480,720,30,10,50
task_33,29,21,0,240,30,10,50
task_34,4,13,240,480,30,10,50
task_35,11,6,480,720,30,10,50
task_36,2,16,0,240,30,10,50
task_37,4,22,240,480,30,10,50
task_38,26,18,480,720,30,10,50
task_39,0,2,0,240,30,10,50
task_40,25,22,240,480,30,10,50
task_41,26,27,480,720,30,10,50
task_42,22,9,0,240,30,10,50
task_43,28,10,240,480,30,10,50
task_44,14,3,480,720,30,10,50
task_45,23,0,0,240,30,10,50
task_46,8,18,240,480,30,10,50
task_47,23,13,480,720,30,10,50
task_48,8,9,0,240,30,10,50
task_49,6,27,240,480,30,10,50
