name,x,y,start_time,end_time,service_time,demand,revenue
task_0,15,12,0,240,30,10,50
task_1,14,11,240,480,30,10,50
task_2,26,25,480,720,30,10,50
task_3,27,17,0,240,30,10,50
task_4,1,15,240,480,30,10,50
task_5,13,7,480,720,30,10,50
task_6,23,14,0,240,30,10,50
task_7,3,9,240,480,30,10,50
task_8,28,22,480,720,30,10,50
task_9,12,9,0,240,30,10,50
task_10,10,25,240,480,30,10,50
task_11,23,15,480,720,30,10,50
task_12,4,17,0,240,30,10,50
task_13,2,5,240,480,30,10,50
task_14,18,25,480,720,30,10,50
task_15,9,23,0,240,30,10,50
task_16,4,4,240,480,30,10,50
task_17,22,4,480,720,30,10,50
task_18,21,17,0,240,30,10,50
task_19,3,16,240,480,30,10,50
task_20,5,3,480,720,30,10,50
task_21,5,8,0,240,30,10,50
task_22,6,8,240,480,30,10,50
task_23,18,19,480,720,30,10,50
task_24,7,24,0,240,30,10,50
task_25,27,12,240,480,30,10,50
task_26,21,5,480,720,30,10,50
task_27,15,7,0,240,30,10,50
task_28,22,20,240,480,30,10,50
task_29,16,25,480,720,30,10,50
task_30,29,19,0,240,30,10,50
task_31,0,24,240,480,30,10,50
task_32,14,12,480,720,30,10,50
task_33,16,2,0,240,30,10,50
task_34,17,3,240,480,30,10,50
task_35,24,7,480,720,30,10,50
task_36,2,1,0,240,30,10,50
task_37,0,23,240,480,30,10,50
task_38,8,13,480,720,30,10,50
task_39,21,8,0,240,30,10,50
