name,x,y,start_time,end_time,service_time,demand,revenue
task_0,22,13,0,240,30,10,50
task_1,25,24,240,480,30,10,50
task_2,28,1,480,720,30,10,50
task_3,22,25,0,240,30,10,50
task_4,5,11,240,480,30,10,50
task_5,13,25,480,720,30,10,50
task_6,25,29,0,240,30,10,50
task_7,16,9,240,480,30,10,50
task_8,9,1,480,720,30,10,50
task_9,17,26,0,240,30,10,50
task_10,17,6,240,480,30,10,50
task_11,3,4,480,720,30,10,50
task_12,16,22,0,240,30,10,50
task_13,29,5,240,480,30,10,50
task_14,29,26,480,720,30,10,50
task_15,5,4,0,240,30,10,50
task_16,3,0,240,480,30,10,50
task_17,6,2,480,720,30,10,50
task_18,4,2,0,240,30,10,50
task_19,11,8,240,480,30,10,50
task_20,16,29,480,720,30,10,50
task_21,18,6,0,240,30,10,50
task_22,12,21,240,480,30,10,50
task_23,3,28,480,720,30,10,50
task_24,28,28,0,240,30,10,50
task_25,25,21,240,480,30,10,50
task_26,12,23,480,720,30,10,50
task_27,5,28,0,240,30,10,50
task_28,2,11,240,480,30,10,50
task_29,14,17,480,720,30,10,50
task_30,21,8,0,240,30,10,50
task_31,27,25,240,480,30,10,50
task_32,6,0,480,720,30,10,50
task_33,28,24,0,240,30,10,50
task_34,4,3,240,480,30,10,50
task_35,16,26,480,720,30,10,50
task_36,28,6,0,240,30,10,50
task_37,11,10,240,480,30,10,50
task_38,7,12,480,720,30,10,50
task_39,26,27,0,240,30,10,50
