name,x,y,start_time,end_time,service_time,demand,revenue
task_0,0,9,0,240,30,10,50
task_1,18,18,240,480,30,10,50
task_2,25,12,480,720,30,10,50
task_3,9,28,0,240,30,10,50
task_4,28,1,240,480,30,10,50
task_5,19,1,480,720,30,10,50
task_6,2,1,0,240,30,10,50
task_7,19,25,240,480,30,10,50
task_8,18,19,480,720,30,10,50
task_9,29,25,0,240,30,10,50
task_10,2,10,240,480,30,10,50
task_11,29,3,480,720,30,10,50
task_12,22,15,0,240,30,10,50
task_13,22,5,240,480,30,10,50
task_14,14,0,480,720,30,10,50
task_15,28,23,0,240,30,10,50
task_16,12,14,240,480,30,10,50
task_17,28,12,480,720,30,10,50
task_18,8,16,0,240,30,10,50
task_19,26,16,240,480,30,10,50
task_20,27,3,480,720,30,10,50
task_21,12,29,0,240,30,10,50
task_22,27,2,240,480,30,10,50
task_23,16,27,480,720,30,10,50
task_24,20,1,0,240,30,10,50
task_25,4,18,240,480,30,10,50
task_26,19,25,480,720,30,10,50
task_27,14,17,0,240,30,10,50
task_28,20,21,240,480,30,10,50
task_29,23,24,480,720,30,10,50
task_30,24,8,0,240,30,10,50
task_31,25,21,240,480,30,10,50
task_32,1,0,480,720,30,10,50
task_33,18,1,0,240,30,10,50
task_34,0,13,240,480,30,10,50
task_35,14,16,480,720,30,10,50
task_36,13,17,0,240,30,10,50
task_37,11,12,240,480,30,10,50
task_38,20,1,480,720,30,10,50
task_39,17,29,0,240,30,10,50
