name,x,y,start_time,end_time,service_time,demand,revenue
task_0,15,1,0,240,30,10,50
task_1,28,20,240,480,30,10,50
task_2,16,12,480,720,30,10,50
task_3,29,15,0,240,30,10,50
task_4,14,7,240,480,30,10,50
task_5,23,12,480,720,30,10,50
task_6,16,29,0,240,30,10,50
task_7,29,18,240,480,30,10,50
task_8,17,14,480,720,30,10,50
task_9,19,26,0,240,30,10,50
task_10,29,10,240,480,30,10,50
task_11,24,6,480,720,30,10,50
task_12,4,14,0,240,30,10,50
task_13,9,18,240,480,30,10,50
task_14,23,18,480,720,30,10,50
task_15,0,12,0,240,30,10,50
task_16,10,28,240,480,30,10,50
task_17,2,9,480,720,30,10,50
task_18,8,8,0,240,30,10,50
task_19,18,11,240,480,30,10,50
task_20,21,20,480,720,30,10,50
task_21,4,19,0,240,30,10,50
task_22,4,24,240,480,30,10,50
task_23,5,18,480,720,30,10,50
task_24,3,9,0,240,30,10,50
task_25,14,1,240,480,30,10,50
task_26,14,9,480,720,30,10,50
task_27,11,20,0,240,30,10,50
task_28,12,29,240,480,30,10,50
task_29,6,1,480,720,30,10,50
task_30,3,28,0,240,30,10,50
task_31,10,29,240,480,30,10,50
task_32,6,21,480,720,30,10,50
task_33,16,2,0,240,30,10,50
task_34,29,17,240,480,30,10,50
task_35,17,5,480,720,30,10,50
task_36,10,18,0,240,30,10,50
task_37,0,18,240,480,30,10,50
task_38,16,20,480,720,30,10,50
task_39,1,20,0,240,30,10,50
