name,x,y,start_time,end_time,service_time,demand,revenue
task_0,8,12,0,240,30,10,50
task_1,13,20,240,480,30,10,50
task_2,19,28,480,720,30,10,50
task_3,17,11,0,240,30,10,50
task_4,28,24,240,480,30,10,50
task_5,14,29,480,720,30,10,50
task_6,13,6,0,240,30,10,50
task_7,16,19,240,480,30,10,50
task_8,3,5,480,720,30,10,50
task_9,27,24,0,240,30,10,50
task_10,23,3,240,480,30,10,50
task_11,27,5,480,720,30,10,50
task_12,29,23,0,240,30,10,50
task_13,6,0,240,480,30,10,50
task_14,2,12,480,720,30,10,50
task_15,14,29,0,240,30,10,50
task_16,10,19,240,480,30,10,50
task_17,20,21,480,720,30,10,50
task_18,6,27,0,240,30,10,50
task_19,28,7,240,480,30,10,50
task_20,18,18,480,720,30,10,50
task_21,26,14,0,240,30,10,50
task_22,23,24,240,480,30,10,50
task_23,12,8,480,720,30,10,50
task_24,5,16,0,240,30,10,50
task_25,16,29,240,480,30,10,50
task_26,5,8,480,720,30,10,50
task_27,23,9,0,240,30,10,50
task_28,2,12,240,480,30,10,50
task_29,2,20,480,720,30,10,50
