name,x,y,start_time,end_time,service_time,demand,revenue
task_0,17,27,0,240,30,10,50
task_1,0,4,240,480,30,10,50
task_2,8,3,480,720,30,10,50
task_3,7,26,0,240,30,10,50
task_4,20,24,240,480,30,10,50
task_5,28,5,480,720,30,10,50
task_6,22,1,0,240,30,10,50
task_7,19,1,240,480,30,10,50
task_8,17,1,480,720,30,10,50
task_9,21,15,0,240,30,10,50
task_10,12,21,240,480,30,10,50
task_11,19,24,480,720,30,10,50
task_12,29,10,0,240,30,10,50
task_13,10,11,240,480,30,10,50
task_14,22,16,480,720,30,10,50
task_15,25,4,0,240,30,10,50
task_16,0,27,240,480,30,10,50
task_17,3,25,480,720,30,10,50
task_18,14,8,0,240,30,10,50
task_19,14,11,240,480,30,10,50
task_20,6,27,480,720,30,10,50
task_21,23,5,0,240,30,10,50
task_22,25,21,240,480,30,10,50
task_23,3,16,480,720,30,10,50
task_24,26,14,0,240,30,10,50
task_25,29,28,240,480,30,10,50
task_26,11,14,480,720,30,10,50
task_27,1,4,0,240,30,10,50
task_28,16,21,240,480,30,10,50
task_29,11,0,480,720,30,10,50
