name,x,y,start_time,end_time,service_time,demand,revenue
task_0,28,29,0,240,30,10,50
task_1,8,8,240,480,30,10,50
task_2,28,23,480,720,30,10,50
task_3,25,13,0,240,30,10,50
task_4,15,26,240,480,30,10,50
task_5,22,6,480,720,30,10,50
task_6,8,24,0,240,30,10,50
task_7,22,15,240,480,30,10,50
task_8,26,3,480,720,30,10,50
task_9,24,19,0,240,30,10,50
task_10,28,15,240,480,30,10,50
task_11,18,4,480,720,30,10,50
task_12,5,9,0,240,30,10,50
task_13,24,5,240,480,30,10,50
task_14,0,15,480,720,30,10,50
task_15,16,0,0,240,30,10,50
task_16,1,15,240,480,30,10,50
task_17,22,28,480,720,30,10,50
task_18,25,19,0,240,30,10,50
task_19,5,19,240,480,30,10,50
task_20,22,21,480,720,30,10,50
task_21,13,2,0,240,30,10,50
task_22,4,14,240,480,30,10,50
task_23,17,22,480,720,30,10,50
task_24,9,9,0,240,30,10,50
task_25,13,26,240,480,30,10,50
task_26,14,25,480,720,30,10,50
task_27,5,9,0,240,30,10,50
task_28,26,0,240,480,30,10,50
task_29,10,25,480,720,30,10,50
