name,x,y,start_time,end_time,service_time,demand,revenue
task_0,24,2,0,240,30,10,50
task_1,9,26,240,480,30,10,50
task_2,5,18,480,720,30,10,50
task_3,18,6,0,240,30,10,50
task_4,5,10,240,480,30,10,50
task_5,29,3,480,720,30,10,50
task_6,9,6,0,240,30,10,50
task_7,25,3,240,480,30,10,50
task_8,2,1,480,720,30,10,50
task_9,25,1,0,240,30,10,50
task_10,18,0,240,480,30,10,50
task_11,19,18,480,720,30,10,50
task_12,7,4,0,240,30,10,50
task_13,3,7,240,480,30,10,50
task_14,9,4,480,720,30,10,50
task_15,15,10,0,240,30,10,50
task_16,19,12,240,480,30,10,50
task_17,21,3,480,720,30,10,50
task_18,27,21,0,240,30,10,50
task_19,10,6,240,480,30,10,50
task_20,14,17,480,720,30,10,50
task_21,3,4,0,240,30,10,50
task_22,7,4,240,480,30,10,50
task_23,23,5,480,720,30,10,50
task_24,13,6,0,240,30,10,50
task_25,19,14,240,480,30,10,50
task_26,21,10,480,720,30,10,50
task_27,14,28,0,240,30,10,50
task_28,8,3,240,480,30,10,50
task_29,7,0,480,720,30,10,50
