name,x,y,start_time,end_time,service_time,demand,revenue
task_0,20,13,0,240,30,10,50
task_1,16,24,240,480,30,10,50
task_2,18,9,480,720,30,10,50
task_3,14,9,0,240,30,10,50
task_4,27,17,240,480,30,10,50
task_5,23,1,480,720,30,10,50
task_6,24,4,0,240,30,10,50
task_7,7,26,240,480,30,10,50
task_8,18,14,480,720,30,10,50
task_9,26,20,0,240,30,10,50
task_10,18,9,240,480,30,10,50
task_11,1,4,480,720,30,10,50
task_12,11,4,0,240,30,10,50
task_13,28,7,240,480,30,10,50
task_14,21,20,480,720,30,10,50
task_15,28,0,0,240,30,10,50
task_16,26,12,240,480,30,10,50
task_17,20,16,480,720,30,10,50
task_18,0,28,0,240,30,10,50
task_19,18,18,240,480,30,10,50
task_20,27,9,480,720,30,10,50
task_21,11,28,0,240,30,10,50
task_22,19,12,240,480,30,10,50
task_23,24,22,480,720,30,10,50
task_24,23,15,0,240,30,10,50
task_25,28,9,240,480,30,10,50
task_26,11,4,480,720,30,10,50
task_27,8,4,0,240,30,10,50
task_28,28,18,240,480,30,10,50
task_29,15,7,480,720,30,10,50
task_30,2,11,0,240,30,10,50
task_31,21,18,240,480,30,10,50
task_32,4,18,480,720,30,10,50
task_33,8,14,0,240,30,10,50
task_34,8,20,240,480,30,10,50
task_35,29,28,480,720,30,10,50
task_36,28,10,0,240,30,10,50
task_37,1,26,240,480,30,10,50
task_38,18,7,480,720,30,10,50
task_39,29,17,0,240,30,10,50
