name,x,y,start_time,end_time,service_time,demand,revenue
task_0,25,26,0,240,30,10,50
task_1,6,19,240,480,30,10,50
task_2,9,24,480,720,30,10,50
task_3,6,3,0,240,30,10,50
task_4,29,2,240,480,30,10,50
task_5,3,8,480,720,30,10,50
task_6,2,12,0,240,30,10,50
task_7,7,5,240,480,30,10,50
task_8,21,18,480,720,30,10,50
task_9,23,10,0,240,30,10,50
task_10,18,0,240,480,30,10,50
task_11,29,21,480,720,30,10,50
task_12,14,1,0,240,30,10,50
task_13,23,21,240,480,30,10,50
task_14,19,25,480,720,30,10,50
task_15,15,6,0,240,30,10,50
task_16,27,18,240,480,30,10,50
task_17,26,4,480,720,30,10,50
task_18,26,29,0,240,30,10,50
task_19,22,1,240,480,30,10,50
task_20,15,4,480,720,30,10,50
task_21,23,4,0,240,30,10,50
task_22,9,19,240,480,30,10,50
task_23,23,20,480,720,30,10,50
task_24,7,25,0,240,30,10,50
task_25,17,15,240,480,30,10,50
task_26,16,5,480,720,30,10,50
task_27,27,6,0,240,30,10,50
task_28,27,7,240,480,30,10,50
task_29,27,2,480,720,30,10,50
task_30,5,18,0,240,30,10,50
task_31,10,16,240,480,30,10,50
task_32,26,3,480,720,30,10,50
task_33,10,9,0,240,30,10,50
task_34,28,6,240,480,30,10,50
task_35,5,14,480,720,30,10,50
task_36,17,29,0,240,30,10,50
task_37,4,3,240,480,30,10,50
task_38,9,7,480,720,30,10,50
task_39,29,13,0,240,30,10,50
task_40,7,0,240,480,30,10,50
task_41,9,26,480,720,30,10,50
task_42,21,11,0,240,30,10,50
task_43,13,16,240,480,30,10,50
task_44,18,20,480,720,30,10,50
task_45,15,17,0,240,30,10,50
task_46,14,16,240,480,30,10,50
task_47,8,0,480,720,30,10,50
task_48,26,3,0,240,30,10,50
task_49,10,28,240,480,30,10,50
